Page URL,Image URL,Make,Model,Year of launch,Category,Rating,Price as new MSRP,Displacement cm3,Engine type,Engine details,Power PS,Power rpm,Torque Nm,Torque rpm,Top speed kmph,1/4 mil sec,0-100 km/h sec,60-140 km/h sec,Max RPM,Compression,Bore x stroke mm,Valves per cylinder,Fuel system,Fuel control,Ignition,Lubrication system,Cooling system,Gearbox,Transmission type final drive,Clutch,Driveline,Fuel consumption litres / 100 km,Greenhouse gases CO2 g/km,Emission details,Exhaust system,Frame type,Rake fork angle,Trail,Front suspension,Front wheel travel mm,Rear suspension,Rear wheel travel mm,Front tyre,Rear tyre,Front brakes,Front brakes diameter mm,Rear brakes,Rear brakes diameter mm,Wheels,Seat,Dry weight kg,Weight incl oil gas etc kg,Power/weight ratio HP/kgP,Seat height mm,Alternate seat height mm,Front percentage of weight,Rear percentage of weight,Overall height mm,Overall length mm,Overall width mm,Ground clearance mm,Wheelbase mm,Fuel capacity litres,Reserve fuel capacity litres,Oil capacity litres,Color options,Starter,Instruments,Electrical,Light,Carrying capacity,Factory warranty,Comments,Modifications compared to previous model
https://bikez.com/motorcycles/mv_agusta_brutale_1090_rr_2017.php,https://bikez.com/pictures/mv agusta/2017/brutale 1090 rr.jpg,MV Agusta,MV Agusta Brutale 1090 RR,2017,Naked bike,Do you know this bike?Click here to rate it. We miss 1 vote to show the rating.,"US$ 19298.   Prices depend on country, taxes, accessories, etc.",1078,Radial valve,"In-line four, four-stroke",158,11900,100,10100,265,,,,,13.0:1,79.0 x 55.0,4,Injection,Double Overhead Cams/Twin Cam (DOHC),Magneti Marelli IAW 5SM ignition,,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical antisurging device",Constant mesh,,,,,CrMo Steel tubular trellis ALS. Aluminium alloy swin arm.,,104 mm (4.1 inches),MaMarzocchi “UPSIDE - DOWN” telescopic hydraulic fork with reboundcompression damping and spring preload external and separated adjustment.,125,"Progressive, Sachs single shock absorber with rebound and compression (High speed/Low speed) damping and spring preload adjustment",120,120/70-ZR17 ,190/55-ZR17 ,"Double disc. Optional ABS. Floating disc. Brembo radial-type, monobloc with 4 pistons.",320,Single disc. Optional ABS. Nissin with 4 piston caliper,210,Aluminium alloy rims,,183,,0.8634,825,,,,,"2,100",775,150,"1,438",23,,,"Black/grey, Grey/white",Electric,,12V 8.6Ah battery. Alternator 350 W at 5000 r.p.m.,,,,Thermoplastic fairing.  Traction control adjustable on 8 levels.,
https://bikez.com/motorcycles/mv_agusta_brutale_1090_rr_2016.php,https://bikez.com/pictures/mv agusta/2016/brutale 1090 rr.jpg,MV Agusta,MV Agusta Brutale 1090 RR,2016,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,"US$ 18998.   Prices depend on country, taxes, accessories, etc.",1078,Radial valve,"In-line four, four-stroke",158,11900,100,10100,265,,,,,13.0:1,79.0 x 55.0,4,Injection,Double Overhead Cams/Twin Cam (DOHC),Magneti Marelli IAW 5SM ignition,,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical antisurging device",Constant mesh,,,,,CrMo Steel tubular trellis ALS. Aluminium alloy swin arm.,,104 mm (4.1 inches),MaMarzocchi “UPSIDE - DOWN” telescopic hydraulic fork with reboundcompression damping and spring preload external and separated adjustment.,125,"Progressive, Sachs single shock absorber with rebound and compression (High speed/Low speed) damping and spring preload adjustment",120,120/70-ZR17 ,190/55-ZR17 ,"Double disc. Optional ABS. Floating disc. Brembo radial-type, monobloc with 4 pistons.",320,Single disc. Optional ABS. Nissin with 4 piston caliper,210,Aluminium alloy rims,,183,,0.8634,825,,,,,"2,100",775,150,"1,438",23,,,"Black/grey, Grey/white",Electric,,12V 8.6Ah battery. Alternator 350 W at 5000 r.p.m.,,,,Thermoplastic fairing.  Traction control adjustable on 8 levels.,
https://bikez.com/motorcycles/mv_agusta_brutale_1090_rr_2015.php,https://bikez.com/pictures/mv agusta/2015/brutale 1090 rr.jpg,MV Agusta,MV Agusta Brutale 1090 RR,2015,Naked bike,78 out of 100. Show full rating and compare with other bikes,,1078,Radial valve,"In-line four, four-stroke",158,11900,100,10100,265,,,,,13.0:1,79.0 x 55.0,4,Injection,Double Overhead Cams/Twin Cam (DOHC),Magneti Marelli 5SM ignition - injection integrated system with Mikuni throttle body; induction discharge electronic ignition; sequential timed “Multipoint” electronic injection,Double rotor pump,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical antisurging device",Constant mesh,,,,,CrMo Steel tubular trellis ALS. Aluminium alloy swin arm.,,104 mm (4.1 inches),MaMarzocchi “UPSIDE - DOWN” telescopic hydraulic fork with reboundcompression damping and spring preload external and separated adjustment.,125,"Progressive, Sachs single shock absorber with rebound and compression (High speed/Low speed) damping and spring preload adjustment",120,120/70-ZR17 ,190/55-ZR17 ,"Double disc. Optional ABS. Floating disc. Brembo radial-type, monobloc with 4 pistons.",320,Single disc. Optional ABS. Nissin with 4 piston caliper,210,Aluminium alloy rims,,183,,0.8634,825,,,,,"2,100",775,150,"1,438",23,,,"Red/silver, Metallic gold/white, Metallic blue/white",Electric,,12V 8.6Ah battery. Alternator 350 W at 5000 r.p.m.,,,,Thermoplastic fairing.  Traction control adjustable on 8 levels.,
https://bikez.com/motorcycles/mv_agusta_brutale_1090_rr_2014.php,https://bikez.com/pictures/mv agusta/2014/brutale 1090 rr.jpg,MV Agusta,MV Agusta Brutale 1090 RR,2014,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.," Euro 17940.  Prices depend on country, taxes, accessories, etc.",1078,Radial valve,"In-line four, four-stroke",158,11900,100,10100,265,,,,,13.0:1,79.0 x 55.0,4,Injection,Double Overhead Cams/Twin Cam (DOHC),Magneti Marelli 5SM ignition - injection integrated system with Mikuni throttle body; induction discharge electronic ignition; sequential timed “Multipoint” electronic injection,Double rotor pump,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical antisurging device",Constant mesh,,,,,CrMo Steel tubular trellis ALS. Aluminium alloy swin arm.,,104 mm (4.1 inches),MaMarzocchi “UPSIDE - DOWN” telescopic hydraulic fork with reboundcompression damping and spring preload external and separated adjustment.,125,"Progressive, Sachs single shock absorber with rebound and compression (High speed/Low speed) damping and spring preload adjustment",120,120/70-ZR17 ,190/55-ZR17 ,"Double disc. Optional ABS. Floating disc. Brembo radial-type, monobloc with 4 pistons.",310,Single disc. Optional ABS. Nissin with 4 piston caliper,210,Aluminium alloy rims,,183,,0.8634,825,,,,,"2,100",775,150,"1,438",23,,,"Pastel red/Silver, Metallic gold/Pearl white, Metallic blue/Pearl white",Electric,,12V 8.6Ah battery. Alternator 350 W at 5000 r.p.m.,,,,Thermoplastic fairing.  Traction control adjustable on 8 levels.,
https://bikez.com/motorcycles/mv_agusta_brutale_1090_rr_2013.php,https://bikez.com/pictures/mv agusta/2013/brutale 1090 rr.jpg,MV Agusta,MV Agusta Brutale 1090 RR,2013,Naked bike,64.9 out of 100. Show full rating and compare with other bikes," Euro 16990.  Prices depend on country, taxes, accessories, etc.",1078,Radial valve,"In-line four, four-stroke",158,11900,100,10100,265,,,,,13.0:1,79.0 x 55.0,4,Injection,Double Overhead Cams/Twin Cam (DOHC),Magneti Marelli 5SM ignition - injection integrated system with Mikuni throttle body; induction discharge electronic ignition; sequential timed “Multipoint” electronic injection,Double rotor pump,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical antisurging device",Constant mesh,,,,,CrMo Steel tubular trellis ALS. Aluminium alloy swin arm.,,104 mm (4.1 inches),MaMarzocchi “UPSIDE - DOWN” telescopic hydraulic fork with reboundcompression damping and spring preload external and separated adjustment.,125,"Progressive, Sachs single shock absorber with rebound and compression (High speed/Low speed) damping and spring preload adjustment",120,120/70-ZR17 ,190/55-ZR17 ,"Double disc. Floating disc. Brembo Radial-type, monobloc with 4 pistons.",310,Single disc. Nissin with 4 piston caliper,210,Aluminium alloy rims,,183,,0.8634,825,,,,,"2,100",775,150,"1,438",23,,,"Pastel red/Silver, Metallic gold/Pearl white, Metallic blue/Pearl white",Electric,,12V 8.6Ah battery. Alternator 350 W at 5000 r.p.m.,,,,Thermoplastic fairing.  Traction control adjustable on 8 levels.,
https://bikez.com/motorcycles/mv_agusta_brutale_1090_rr_2011.php,https://bikez.com/pictures/mv agusta/2011/brutale 1090 rr.jpg,MV Agusta,MV Agusta Brutale 1090 RR,2011,Naked bike,73.3 out of 100. Show full rating and compare with other bikes,,1078,,"In-line four, four-stroke",144.2,10600,115,8000,,,,,,,79.0 x 55.0,4,Injection,Double Overhead Cams/Twin Cam (DOHC),Magneti Marelli 5SM ignition - injection integrated system with Mikuni throttle body; induction discharge electronic ignition; sequential timed “Multipoint” electronic injection,Double rotor pump,Oil & air,6-speed,,"Slipper clutch,",,,,,,CrMo Steel tubular trellis (TIG welded). Termoplastics.,,104 mm (4.1 inches),Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,130,"Progressive, single shock absorber with rebound and compression (High speed / Low speed) damping and spring preload adjustment",120,120/70-ZR17 ,190/55-ZR17 ,"Double disc. Bremo, 4-piston caliper",320,"Single disc. Bremo, 4-piston caliper",210,,,191,221,0.755,830,,,,,"2,093",760,150,"1,438",23,4,,Red/black/white,Electric,,12V 8.6Ah battery.,,,,,
https://bikez.com/motorcycles/mv_agusta_brutale_1090rr_2010.php,https://bikez.com/pictures/mv agusta/2010/brutale 1090rr.jpg,MV Agusta,MV Agusta Brutale 1090RR,2010,Naked bike,70 out of 100. Show full rating and compare with other bikes,"US$ 18000.   Prices depend on country, taxes, accessories, etc.",1078,,"In-line four, four-stroke",144.2,10600,115,8000,265,,,,,13.0:1,79.0 x 55.0,4,Injection,Double Overhead Cams/Twin Cam (DOHC),Magneti Marelli 5SM ignition - injection integrated system with Mikuni throttle body; induction discharge electronic ignition; sequential timed “Multipoint” electronic injection,Double rotor pump,Oil & air,6-speed,Chain,"Slipper clutch,",,,,,,CrMo Steel tubular trellis (TIG welded),,104 mm (4.1 inches),Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,130,"Progressive, single shock absorber with rebound and compression (High speed / Low speed) damping and spring preload adjustment",120,120/70-ZR17 ,190/55-ZR17 ,"Double disc. Bremo, 4-piston caliper",320,"Single disc. Bremo, 4-piston caliper",210,,,190,,0.7589,,,,,830,"2,093",760,150,"1,438",23,4,,"Red, Black",Electric,,,,,,A power reduced version exits.,
https://bikez.com/motorcycles/mv_agusta_brutale_675_2016.php,https://bikez.com/pictures/mv agusta/2016/brutale 675.jpg,MV Agusta,MV Agusta Brutale 675,2016,Naked bike,Do you know this bike?Click here to rate it. We miss 1 vote to show the rating.,"US$ 11998.   Prices depend on country, taxes, accessories, etc.",675,,"In-line three, four-stroke",110,12500,65,12000,225,,,,,12.3:1,79.0 x 45.9,4,Injection,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Liquid,6-speed,Chain,"Wet, multi-disc with mechanical drive",Primary 19/36. Final 16/43.,,,Euro 3,,ALS steel tubular Trellis. Aluminium alloy swin arm.,,95 mm (3.7 inches),Marzocchi UPD fork,125,"Progressive Sachs, single shock  absorber with spring preload adjustment.",119,120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. 4-piston, Bremo.",320,"Single disc. ABS. 2-piston, Bremo.",220,Aluminium alloy,,167,,0.6587,810,,,,,"2,085",725,160,"1,380",16.6,,,"Black, Red/anthracite, White/anthracite",Electric,,12V 8.6 Ah battery.,,,,,
https://bikez.com/motorcycles/mv_agusta_brutale_675_2015.php,https://bikez.com/pictures/mv agusta/2015/brutale 675.jpg,MV Agusta,MV Agusta Brutale 675,2015,Naked bike,73.7 out of 100. Show full rating and compare with other bikes,,675,,"In-line three, four-stroke",108.5,12500,65,12000,225,,,,,12.3:1,79.0 x 45.9,4,Injection,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Liquid,6-speed,Chain,"Wet, multi-disc with mechanical drive",Primary 19/36. Final 16/43.,,,Euro 3,,ALS steel tubular Trellis. Aluminium alloy swin arm.,,95 mm (3.7 inches),Marzocchi UPD fork,125,"Progressive Sachs, single shock  absorber with spring preload adjustment.",119,120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. 4-piston, Bremo.",320,"Single disc. ABS. 2-piston, Bremo.",220,Aluminium alloy,,167,,0.6497,810,,,,,"2,085",725,160,"1,380",16.6,,,"Black, Red/silver, White/anthracite",Electric,,12V 8.6 Ah battery.,,,,,
https://bikez.com/motorcycles/mv_agusta_brutale_675_2014.php,https://bikez.com/pictures/mv agusta/2014/brutale 675.jpg,MV Agusta,MV Agusta Brutale 675,2014,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.," Euro 9670.  Prices depend on country, taxes, accessories, etc.",675,,"In-line three, four-stroke",125,11600,81,8600,225,,,,,13.3:1,79.0 x 54.3,4,Injection,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Liquid,6-speed,Chain,"Wet, multi-disc with mechanical drive",Primary 19/36. Final 16/43.,,,Euro 3,,ALS steel tubular Trellis. Aluminium alloy swin arm.,,95 mm (3.7 inches),Marzocchi UPD fork,125,Sachs single shock,123,120/70-ZR17 ,180/55-ZR17 ,"Double disc. Optional ABS. 4-piston, Bremo.",320,"Single disc. Optional ABS. 2-piston, Bremo.",220,Aluminium alloy,,167,,0.7485,810,,,,,"2,085",725,160,"1,380",16.6,,,"White/gold, Red/silver, Grey/anthracite",Electric,,12V 8.6 Ah battery.,,,,,
https://bikez.com/motorcycles/mv_agusta_brutale_675_2013.php,https://bikez.com/pictures/mv agusta/2013/brutale 675.jpg,MV Agusta,MV Agusta Brutale 675,2013,Naked bike,70.9 out of 100. Show full rating and compare with other bikes," Euro 8999.  Prices depend on country, taxes, accessories, etc.",675,,"In-line three, four-stroke",125,11600,81,8600,225,,,,,13.3:1,79.0 x 54.3,4,Injection,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Liquid,6-speed,Chain,"Wet, multi-disc with mechanical drive",Primary 19/36. Final 16/43.,,,Euro 3,,ALS steel tubular Trellis. Aluminium alloy swin arm.,,95 mm (3.7 inches),Marzocchi UPD fork,125,Sachs single shock,123,120/70-ZR17 ,180/55-ZR17 ,"Double disc. 4-piston, Bremo.",320,"Single disc. 2-piston, Bremo.",220,Aluminium alloy,,167,,0.7485,810,,,,,"2,085",725,160,"1,380",16.6,,,"White/gold, Red/silver, Grey/anthracite",Electric,,12V 8.6 Ah battery.,,,,,
https://bikez.com/motorcycles/mv_agusta_brutale_675_2012.php,https://bikez.com/pictures/mv agusta/2012/brutale 675.jpg,MV Agusta,MV Agusta Brutale 675,2012,Naked bike,72.7 out of 100. Show full rating and compare with other bikes,,675,,"In-line three, four-stroke",113,12500,71,10600,225,,,,,12.1:1,79.0 x 45.9,4,Injection,,,,Liquid,6-speed,Chain,"Wet, multidisk",Primary 19/36. Final 16/43.,,,Euro 3,,ALS steel tubular Trellis. Aluminium alloy swin arm.,,95 mm (3.7 inches),Marzocchi UPD fork,125,Sachs single shock,123,120/70-ZR17 ,180/55-ZR17 ,"Double disc. 4-piston, Bremo.",320,"Single disc. 2-piston, Bremo.",220,,,163,,0.6933,805,,,,,"2,030",900,150,"1,380",17.4,,,Black,Electric,,12V 8.6 Ah battery.,,,,,
https://bikez.com/motorcycles/mv_agusta_brutale_750_america_2009.php,https://bikez.com/pictures/mv agusta/2009/brutale 750 america.jpg,MV Agusta,MV Agusta Brutale 750 America,2009,Naked bike,61.1 out of 100. Show full rating and compare with other bikes,,748.93,,"In-line four, four-stroke",127,12500,79,,249.9,,,,,12.0:1,,4,"Injection. “Weber Marelli” 1,6 M ignition - injection integrated system; induction discharge electronic ignition,“Multipoint” electronic injection",Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,Chain,,,,,,,CrMo Steel tubular trellis and magnesium alloy,,98 mm (3.9 inches),Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,,"Progressive, single shock absorber with rebound compression damping and spring preload",,120/65-ZR17 ,190/50-ZR17 ,Double disc,310,Single disc,221,,,,,,805,,,,,,,,"1,414",21,,,Blue/red/white,,,,,,,Limited edition bike,
https://bikez.com/motorcycles/mv_agusta_brutale_750_america_2007.php,https://bikez.com/pictures/mv agusta/2007/brutale 750 america.jpg,MV Agusta,MV Agusta Brutale 750 America,2007,Naked bike,68.3 out of 100. Show full rating and compare with other bikes,,748.93,,"In-line four, four-stroke",125.25,12500,,,,,,,,12.0:1,,,Injection. Multipoint electronic injection,Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,,"Wet, multi-plate",,,,,,CrMo Steel tubular trellis and magnesium alloy,,98 mm (3.9 inches),Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,,"Progressive, single shock absorber with rebound compression damping and spring preload",,120/65-ZR17 ,190/50-ZR17 ,Double disc,310,Single disc,221,,,,,,,,,,,,,,"1,414",,,,,Electric,,,,,,Limted edition of 300 bikes.,
https://bikez.com/motorcycles/mv_agusta_brutale_750_gladio_2007.php,,MV Agusta,MV Agusta Brutale 750 Gladio,2007,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,748.93,,"In-line four, four-stroke",125.25,12500,,,,,,,,,,,Injection. Multipoint electronic injection,,,,Liquid,6-speed,,,,,,,,,,,Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,,"Progressive, single shock absorber with rebound compression damping and spring preload",,,,Double disc,,Single disc,,,,,,,,,,,,,,,"1,414",,,,,Electric,,,,,,Limited edition model.,
https://bikez.com/motorcycles/mv_agusta_brutale_750_oro_2007.php,https://bikez.com/pictures/mv agusta/2007/brutale 750 oro.jpg,MV Agusta,MV Agusta Brutale 750 Oro,2007,Naked bike,72 out of 100. Show full rating and compare with other bikes,,748.93,,"In-line four, four-stroke",125.25,12500,,,,,,,,12.0:1,,,Injection. Multipoint electronic injection,Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,Chain,"Wet, multi-plate",,,,,,CrMo Steel tubular trellis and magnesium alloy,,98 mm (3.9 inches),Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,,"Progressive, single shock absorber with rebound compression damping and spring preload",,120/65-ZR17 ,190/50-ZR17 ,Double disc,310,Single disc,221,,,178.6,,0.7012,,,,,,,,130,"1,414",,,,Red.,Electric,,,,,,Limited edition model.,
https://bikez.com/motorcycles/mv_agusta_brutale_750s_2009.php,https://bikez.com/pictures/mv agusta/2009/brutale 750s.jpg,MV Agusta,MV Agusta Brutale 750S,2009,Naked bike,65.5 out of 100. Show full rating and compare with other bikes,,748.93,,"In-line four, four-stroke",127,12500,,,249.9,,,,13100,12.0:1,,,"Injection. “Weber Marelli” 1,6 M ignition - injection integrated system; induction discharge electronic ignition,“Multipoint” electronic injection",Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,Chain,"Wet, multi-plate",,,,,,CrMo Steel tubular trellis and magnesium alloy,,98 mm (3.9 inches),Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,118,"Progressive, single shock absorber with rebound compression damping and spring preload",120,120/65-ZR17 ,190/50-ZR17 ,Double disc,310,Single disc,220,,,178.6,,0.711,,,,,,,,130,"1,414",,,,"Red/black, red/grey, grey/red",Electric,,,,,,Sometimes called F4 Brutale 750 S,
https://bikez.com/motorcycles/mv_agusta_brutale_750s_2008.php,https://bikez.com/pictures/mv agusta/2008/brutale 750s.jpg,MV Agusta,MV Agusta Brutale 750S,2008,Naked bike,68.5 out of 100. Show full rating and compare with other bikes,,748.93,,"In-line four, four-stroke",127,12500,,,,,,,13100,12.0:1,,,Injection. Multipoint electronic injection,Double Overhead Cams/Twin Cam (DOHC),,,Liquid,6-speed,Chain,"Wet, multi-plate",,,,,,CrMo Steel tubular trellis and magnesium alloy,,98 mm (3.9 inches),Upside-down telescopic hydraulic fork with rebound-compression damping and spring preload adjustment,118,"Progressive, single shock absorber with rebound compression damping and spring preload",120,120/65-ZR17 ,190/50-ZR17 ,Double disc,310,Single disc,221,,,178.6,,0.711,,,,,,,,130,"1,414",,,,"Red/black, red/grey",Electric,,,,,,Also called F4 Brutale 750 S,
https://bikez.com/motorcycles/mv_agusta_brutale_800_2019.php,https://bikez.com/pictures/mv agusta/2019/brutale 800.jpg,MV Agusta,MV Agusta Brutale 800,2019,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,798,,"In-line three, four-stroke",108.62,11500,83,7600,237,,,,,13.3:1,79.0 x 54.3,4,Injection,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical drive",,5.6,129.9,Euro 4,Three-section tailpipe,ALS Steel tubular trellis,,104 mm (4.1 inches),Marzocchi UPSIDE DOWN telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125,"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",120,120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston. Bremo.",320,Single disc. ABS. 4-piston. Bremo.,220,Aluminium alloy,,175,,0.6207,830,,,,,"2,045",875,135,"1,400",14.5,,,"Fire Red/Night grey
",Electric,,12V 8.6 Ah battery. 350W alternator.,LED headlights,,,,
https://bikez.com/motorcycles/mv_agusta_brutale_800_2018.php,https://bikez.com/pictures/mv agusta/2018/brutale 800.jpg,MV Agusta,MV Agusta Brutale 800,2018,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,,798,,"In-line three, four-stroke",116,11600,83,7600,237,,,,,13.3:1,79.0 x 54.3,4,Injection. Mikuni,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical drive",,5.6,129.9,Euro 4,Three-section tailpipe,Mixed steel trellis and aluminium plates for high torsional rigidity,,104 mm (4.1 inches),Marzocchi UPSIDE DOWN telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125,"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",120,120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston. Bremo.",320,Single disc. ABS. 4-piston. Bremo.,220,Aluminium alloy,,175,,0.6629,830,,,,,"2,045",875,135,"1,400",16.6,,,"Red/silver, White/black, Blue/yellow
",Electric,,12V 8.6 Ah battery. 350W alternator.,LED headlights,,,Motor  and  Vehicle Integrated Control System. Traction control.,
https://bikez.com/motorcycles/mv_agusta_brutale_800_2017.php,https://bikez.com/pictures/mv agusta/2017/brutale 800.jpg,MV Agusta,MV Agusta Brutale 800,2017,Naked bike,68.5 out of 100. Show full rating and compare with other bikes,"US$ 13498.   Prices depend on country, taxes, accessories, etc.",798,,"In-line three, four-stroke",116,11600,83,7600,237,,,,,13.3:1,79.0 x 54.3,4,Injection. Mikuni,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical drive",,5.6,129.9,Euro 4,Three-section tailpipe,Mixed steel trellis and aluminium plates for high torsional rigidity,,104 mm (4.1 inches),Marzocchi UPSIDE DOWN telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125,"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",120,120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston. Bremo.",320,Single disc. ABS. 4-piston. Bremo.,220,Aluminium alloy,,175,,0.6629,830,,,,,"2,045",875,135,"1,400",16.6,,,"Red/Silver, White/Grey, Silver/Black
",Electric,,12V 8.6 Ah battery. 350W alternator.,LED,,,Motor  and  Vehicle Integrated Control System. Traction control.,
https://bikez.com/motorcycles/mv_agusta_brutale_800_2016.php,https://bikez.com/pictures/mv agusta/2016/brutale 800.jpg,MV Agusta,MV Agusta Brutale 800,2016,Naked bike,Do you know this bike?Click here to rate it. We miss 2 votes to show the rating.,"US$ 13498.   Prices depend on country, taxes, accessories, etc.",798,,"In-line three, four-stroke",116,11600,83,7600,237,,,,,13.3:1,79.0 x 54.3,4,Injection. Mikuni,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical drive",,5.6,129.9,Euro 4,Three-section tailpipe,Mixed steel trellis and aluminium plates for high torsional rigidity,,104 mm (4.1 inches),Marzocchi UPSIDE DOWN telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125,"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",120,120/70-ZR17 ,180/55-ZR17 ,"Double disc. ABS. Floating disc, 4-piston. Bremo.",320,Single disc. ABS. 4-piston. Bremo.,220,Aluminium alloy,,175,,0.6629,830,,,,,"2,045",875,135,"1,400",16.6,,,"Red/Silver, White/Grey, Silver/Black
",Electric,,12V 8.6 Ah battery. 350W alternator.,,,,,
https://bikez.com/motorcycles/mv_agusta_brutale_800_2015.php,https://bikez.com/pictures/mv agusta/2015/brutale 800.jpg,MV Agusta,MV Agusta Brutale 800,2015,Naked bike,61.9 out of 100. Show full rating and compare with other bikes,,798,,"In-line three, four-stroke",125,11600,81,8600,245,,,,,13.3:1,79.0 x 54.3,4,Injection. Mikuni,Double Overhead Cams/Twin Cam (DOHC),"Integrated ignition - injection system MVICS (Motor  and  Vehicle Integrated Control System) with three injectors Engine control unit Eldor EM2.0, throttle body full drive by wire Mikuni, pencil-coil with ion-sensing technology, control of detonation and ",,Oil & air,6-speed,Chain,"Wet, multi-disc with mechanical drive",,,,,Three-section tailpipe,Mixed steel trellis and aluminium plates for high torsional rigidity,,95 mm (3.7 inches),Marzocchi UPSIDE DOWN telescopic hydraulic fork with rebound-compression damping and spring preload external and separate adjustment,125,"Progressive Sachs, single shock absorber with rebound and compression damping and spring preload adjustment",120,120/70-ZR17 ,180/55-ZR17 ,"Double disc. Floating disc, 4-piston. Bremo.",320,Single disc. 4-piston. Bremo.,210,Aluminium alloy,,167,,0.7485,810,,,,,"2,085",725,160,"1,380",16.6,,,"Red/Silver, White/Grey, Grey/Black
",Electric,,12V 8.6 Ah battery. 350W alternator.,,,,,
